Variant,Sec,Date,Time,Qty,BuySell,TradePrice,execNext, execAvg, execBest, execWorst
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140699,1,B,48000.0,48000.0,48000.0,48000.0,48000.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141101,-1,S,48270.0,48270.0,48270.0,48270.0,48270.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141102,-1,S,48280.0,48280.0,48280.0,48280.0,48280.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141188,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141189,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141202,-1,S,48155.0,48155.0,48155.0,48155.0,48155.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141203,-1,S,48150.0,48150.0,48150.0,48150.0,48150.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141314,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141315,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141397,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141398,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141523,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141524,1,B,48015.0,48015.0,48015.0,48015.0,48015.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141538,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141539,-1,S,47960.0,47960.0,47960.0,47960.0,47960.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141553,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141554,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482142569,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
