Variant,Sec,Date,Time,Qty,BuySell,TradePrice,execNext, execAvg, execBest, execWorst
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139026,1,B,48035.0,48035.0,48035.0,48035.0,48035.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139111,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139112,-1,S,47980.0,47980.0,47980.0,47980.0,47980.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139237,1,B,48025.0,48025.0,48025.0,48025.0,48025.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139238,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140667,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140668,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140793,1,B,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140794,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141101,-1,S,48270.0,48270.0,48270.0,48270.0,48270.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141102,-1,S,48280.0,48280.0,48280.0,48280.0,48280.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141188,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141189,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141202,-1,S,48155.0,48155.0,48155.0,48155.0,48155.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141203,-1,S,48150.0,48150.0,48150.0,48150.0,48150.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141314,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141315,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141397,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141398,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141523,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141524,1,B,48015.0,48015.0,48015.0,48015.0,48015.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141538,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141539,-1,S,47960.0,47960.0,47960.0,47960.0,47960.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141553,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141554,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482142569,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
